Dport,DstAddr,TotBytes
39382,106,2753.9444444444443
39382,107,2736.9444444444443
39384,106,2753.0555555555557
39384,107,2742.722222222222
39386,106,2760.3333333333335
39386,107,2751.1666666666665
39388,106,2751.9444444444443
39388,107,2735.5555555555557
39390,106,2749.6111111111113
39390,107,2729.722222222222
39392,106,2739.8333333333335
39392,107,2740.777777777778
39394,106,2748.0555555555557
39394,107,2746.5
39396,106,2731.5555555555557
39396,107,2742.777777777778
39398,106,2748.722222222222
39398,107,2748.777777777778
39400,106,2745.4444444444443
39400,107,2750.222222222222
39402,106,2745.777777777778
39402,107,2740.277777777778
39404,106,2751.8888888888887
39404,107,2733.4444444444443
39406,106,2749.722222222222
39406,107,2742.6388888888887
39408,106,2757.0
39408,107,2746.722222222222
39410,106,2744.1666666666665
39410,107,2747.3333333333335
39412,106,2748.1111111111113
39412,107,2743.722222222222
39414,106,2739.277777777778
39414,107,2757.0555555555557
39416,106,2739.1666666666665
39416,107,2743.8333333333335
39418,106,2741.5
39418,107,2752.5555555555557
39420,106,2741.1666666666665
39420,107,2732.222222222222
39422,106,2746.3333333333335
39422,107,2749.222222222222
39424,106,2744.3333333333335
39424,107,2750.3888888888887
39426,106,2752.5
39426,107,2754.6111111111113
39428,106,2743.1666666666665
39428,107,2734.4444444444443
39430,106,2738.1111111111113
39430,107,2754.9444444444443
39432,106,2753.6666666666665
39432,107,2744.6111111111113
39434,106,2752.4444444444443
39434,107,2750.9444444444443
39436,106,2742.277777777778
39436,107,2755.6666666666665
39438,106,2736.4444444444443
39438,107,2762.0
39440,106,2739.222222222222
39440,107,2750.4444444444443
39442,106,2744.4444444444443
39442,107,2750.1666666666665
39444,106,2747.0555555555557
39444,107,2745.222222222222
39446,106,2736.5
39446,107,2753.5
39448,106,2739.722222222222
39448,107,2755.0
39450,106,2745.1111111111113
39450,107,2753.0555555555557
39452,106,2743.277777777778
39452,107,2743.3888888888887
39454,106,2724.9444444444443
39454,107,2749.9444444444443
39456,106,2730.1111111111113
39456,107,2750.1666666666665
39458,106,2742.1666666666665
39458,107,2752.277777777778
39460,106,2740.0
39460,107,2759.3333333333335
39462,106,2739.1111111111113
39462,107,2747.1111111111113
39464,106,2753.6388888888887
39464,107,2755.3333333333335
39466,106,2743.1111111111113
39466,107,2735.0
39468,106,2750.0555555555557
39468,107,2752.777777777778
39470,106,2731.222222222222
39470,107,2739.5
39472,106,2745.8888888888887
39472,107,2741.8888888888887
39474,106,2739.1111111111113
39474,107,2760.0555555555557
39476,106,2735.75
39476,107,2739.1666666666665
39478,106,2737.3888888888887
39478,107,2743.1111111111113
39480,106,2736.1666666666665
39480,107,2753.3333333333335
39482,106,2725.722222222222
39482,107,2742.1666666666665
39484,106,2741.222222222222
39484,107,2758.777777777778
39486,106,2729.277777777778
39486,107,2736.4444444444443
39488,106,2732.1666666666665
39488,107,2749.1111111111113
39490,106,2729.6111111111113
39490,107,2751.3333333333335
39492,106,2732.0
39492,107,2744.5
39494,106,2732.5
39494,107,2761.0
39496,106,2734.6666666666665
39496,107,2753.5694444444443
39498,106,2748.0555555555557
39498,107,2734.6111111111113
39500,106,2740.777777777778
39500,107,2744.0555555555557
39502,106,2736.5
39502,107,2751.8333333333335
39504,106,2752.0
39504,107,2746.1666666666665
39506,106,2746.8333333333335
39506,107,2747.722222222222
39508,106,2721.062937062937
39508,107,2751.8888888888887
39510,106,2734.8333333333335
39510,107,2753.4444444444443
39512,106,2749.277777777778
39512,107,2744.8888888888887
39514,106,2744.0
39514,107,2716.9103448275864
39516,106,2737.222222222222
39516,107,2723.9724137931034
39518,106,2738.777777777778
39518,107,2713.103448275862
39520,106,2742.3888888888887
39520,107,2740.1111111111113
39522,106,2748.3333333333335
39522,107,2735.3888888888887
39524,106,2744.777777777778
39524,107,2730.722222222222
39526,106,2751.8333333333335
39526,107,2706.777777777778
39528,106,2752.6111111111113
39528,107,2714.1666666666665
39530,106,2742.6111111111113
39530,107,2704.5555555555557
39532,106,2752.722222222222
39532,107,2704.777777777778
39534,106,2758.9444444444443
39534,107,2718.3888888888887
39536,106,2740.5
39536,107,2699.1111111111113
39538,106,2751.777777777778
39538,107,2692.222222222222
39540,106,2751.3888888888887
39540,107,2689.1666666666665
39542,106,2747.6111111111113
39542,107,2694.3888888888887
39544,106,2752.722222222222
39544,107,2711.4583333333335
39546,106,2745.1111111111113
39546,107,2704.1111111111113
39548,106,2741.1666666666665
39548,107,2711.3333333333335
39550,106,2735.8333333333335
39550,107,2715.6666666666665
39552,106,2735.1111111111113
39552,107,2725.3333333333335
39554,106,2743.3333333333335
39554,107,2710.6111111111113
39556,106,2749.6666666666665
39556,107,2707.1666666666665
39558,106,2733.9444444444443
39558,107,2715.722222222222
39560,106,2745.1666666666665
39560,107,2717.0
39562,106,2756.6666666666665
39562,107,2716.1666666666665
39564,106,2748.3888888888887
39564,107,2705.4444444444443
39566,106,2735.277777777778
39566,107,2709.4444444444443
39568,106,2752.5
39568,107,2722.8888888888887
39570,106,2741.8333333333335
39570,107,2703.0555555555557
39572,106,2751.6111111111113
39572,107,2715.1666666666665
39574,106,2756.277777777778
39574,107,2701.9444444444443
39576,106,2732.0555555555557
39576,107,2744.335664335664
39578,106,2738.0
39578,107,2731.7482517482517
39580,106,2747.222222222222
39580,107,2734.153846153846
39582,106,2732.0555555555557
39582,107,2740.0699300699303
39584,106,2741.722222222222
39584,107,2728.6153846153848
39586,106,2740.5
39586,107,2722.923076923077
39588,106,2723.277777777778
39588,107,2740.5874125874125
39590,106,2747.1666666666665
39590,107,2725.818181818182
39592,106,2732.222222222222
39592,107,2730.853146853147
39594,106,2732.722222222222
39594,107,2735.2167832167834
39596,106,2739.722222222222
39596,107,2734.4895104895104
39598,106,2745.0
39598,107,2743.664335664336
39600,106,2720.6111111111113
39600,107,2724.6993006993007
39602,106,2731.0
39602,107,2724.867132867133
39604,106,2748.3333333333335
39604,107,2738.853146853147
39606,106,2733.277777777778
39606,107,2732.13986013986
39608,106,2744.5555555555557
39608,107,2708.4755244755243
39610,106,2730.5555555555557
39610,107,2704.671328671329
39612,106,2741.777777777778
39612,107,2716.6433566433566
39614,106,2741.1111111111113
39614,107,2717.5944055944055
39616,106,2743.6388888888887
39616,107,2726.6013986013986
39618,106,2742.8333333333335
39618,107,2723.6923076923076
39620,106,2743.0555555555557
39620,107,2722.013986013986
39622,106,2733.3888888888887
39622,107,2732.755244755245
39623,11,260.0
39624,106,2749.1666666666665
39624,107,2725.6503496503497
39626,106,2741.0
39626,107,2726.993006993007
39628,106,2733.1748251748254
39628,107,2723.076923076923
39630,106,2749.3888888888887
39630,107,2728.111888111888
39632,106,2749.277777777778
39632,107,2715.4125874125875
39634,106,2743.0555555555557
39634,107,2724.13986013986
39636,106,2739.277777777778
39636,107,2720.895104895105
39638,106,2741.3333333333335
39638,107,2724.755244755245
39640,106,2732.5
39640,107,2726.8811188811187
39642,106,2738.8888888888887
39642,107,2732.867132867133
39644,106,2747.0555555555557
39644,107,2741.426573426573
39645,7,261.0
39646,106,2737.0555555555557
39646,107,2726.8251748251746
39648,106,2742.0
39648,107,2718.6573426573427
39649,7,167.0
39650,106,2728.8333333333335
39650,107,2712.5034965034965
39652,106,2736.722222222222
39652,107,2707.86013986014
39654,106,2727.222222222222
39654,107,2731.7482517482517
39656,106,2730.722222222222
39656,107,2730.125874125874
39658,106,2743.277777777778
39658,107,2720.8391608391607
39660,106,2726.9444444444443
39660,107,2732.083916083916
39662,26,169.0
39662,106,2736.6666666666665
39662,107,2720.671328671329
39664,106,2740.0555555555557
39664,107,2720.8391608391607
39666,106,2740.5
39666,107,2729.5104895104896
39668,106,2735.1666666666665
39668,107,2733.7062937062938
39670,106,2729.6111111111113
39670,107,2721.846153846154
39672,106,2740.8333333333335
39672,107,2718.937062937063
39674,106,2734.6111111111113
39674,107,2724.811188811189
39676,106,2743.3333333333335
39676,107,2711.5524475524476
39678,106,2749.5
39678,107,2710.8811188811187
39680,106,2742.0
39680,107,2731.804195804196
39682,106,2749.777777777778
39682,107,2730.7972027972028
39684,106,2748.6111111111113
39684,107,2730.0699300699303
39686,106,2756.5
39686,107,2715.3006993006993
39688,106,2740.3333333333335
39688,107,2707.5244755244757
39690,106,2751.5555555555557
39690,107,2713.4545454545455
39692,106,2759.3333333333335
39692,107,2714.5174825174827
39694,106,2751.5
39694,107,2727.7762237762236
39696,106,2744.3333333333335
39696,107,2729.846153846154
39698,106,2729.722222222222
39698,107,2732.6433566433566
39700,106,2736.8888888888887
39700,107,2735.72027972028
39702,106,2748.777777777778
39702,107,2725.9300699300697
39704,106,2754.1111111111113
39704,107,2731.3566433566434
39706,106,2729.1666666666665
39706,107,2732.027972027972
39708,106,2734.6111111111113
39708,107,2733.762237762238
39710,106,2746.0555555555557
39710,107,2734.4895104895104
39712,106,2747.277777777778
39712,107,2724.195804195804
39714,106,2751.5555555555557
39714,107,2735.3846153846152
39716,106,2737.4444444444443
39716,107,2731.132867132867
39718,106,2749.8888888888887
39718,107,2726.713286713287
39720,106,2717.4444444444443
39720,107,2728.2237762237764
39722,106,2742.3333333333335
39722,107,2735.1608391608393
39724,106,2733.6666666666665
39724,107,2727.2167832167834
39726,106,2748.0555555555557
39726,107,2724.13986013986
39728,106,2739.277777777778
39728,107,2730.7972027972028
39730,106,2738.1111111111113
39730,107,2732.083916083916
39732,106,2736.5
39732,107,2732.6993006993007
39734,106,2744.3333333333335
39734,107,2725.874125874126
39736,106,2734.0
39736,107,2722.3496503496503
39738,106,2728.1666666666665
39738,107,2740.5034965034965
39740,106,2732.8333333333335
39740,107,2735.7762237762236
39742,106,2737.722222222222
39742,107,2727.048951048951
39744,106,2753.277777777778
39744,107,2723.4685314685316
39746,106,2754.8333333333335
39746,107,2723.132867132867
39748,106,2743.5555555555557
39748,107,2730.0699300699303
39750,106,2736.6666666666665
39750,107,2733.818181818182
39752,106,2736.8333333333335
39752,107,2716.3636363636365
39754,106,2739.4444444444443
39754,107,2736.2237762237764
39756,106,2750.1111111111113
39756,107,2723.244755244755
39758,106,2740.777777777778
39758,107,2713.286713286713
39760,106,2740.722222222222
39760,107,2730.909090909091
39762,106,2745.6111111111113
39762,107,2715.4125874125875
39764,106,2744.222222222222
39764,107,2712.335664335664
39766,106,2747.1111111111113
39766,107,2729.3986013986014
39768,106,2733.0
39768,107,2729.4545454545455
39770,106,2736.1111111111113
39770,107,2723.3006993006993
39772,106,2735.3333333333335
39772,107,2734.153846153846
39774,106,2742.722222222222
39774,107,2731.132867132867
39776,106,2738.3888888888887
39776,107,2744.6153846153848
39778,106,2737.5
39778,107,2724.867132867133
39780,106,2731.777777777778
39780,107,2723.3006993006993
39782,106,2743.0555555555557
39782,107,2730.3496503496503
39784,106,2744.4444444444443
39784,107,2737.7342657342656
39786,106,2746.3333333333335
39786,107,2731.5804195804194
39788,106,2730.3333333333335
39788,107,2740.5314685314684
39790,106,2744.277777777778
39790,107,2733.6503496503497
39792,106,2747.3333333333335
39792,107,2735.104895104895
39794,106,2746.8888888888887
39794,107,2726.5454545454545
39796,106,2747.8333333333335
39796,107,2720.8391608391607
39798,106,2732.777777777778
39798,107,2732.3076923076924
39800,106,2739.777777777778
39800,107,2734.153846153846
39802,106,2755.777777777778
39802,107,2720.4475524475524
39804,106,2732.777777777778
39804,107,2704.225352112676
39806,106,2739.777777777778
39806,107,2713.1748251748254
39808,106,2734.8888888888887
39808,107,2714.6853146853146
39810,106,2743.0555555555557
39810,107,2731.7482517482517
39812,106,2743.1666666666665
39812,107,2729.3986013986014
39814,106,2740.5
39814,107,2732.755244755245
39816,106,2745.9444444444443
39816,107,2723.7482517482517
39818,106,2736.3333333333335
39818,107,2730.125874125874
39820,106,2744.5
39820,107,2716.811188811189
39822,106,2745.8333333333335
39822,107,2729.846153846154
39824,106,2745.0555555555557
39824,107,2713.958041958042
39826,106,2748.4444444444443
39826,107,2715.6363636363635
39828,106,2749.3333333333335
39828,107,2713.958041958042
39830,106,2745.3888888888887
39830,107,2721.7342657342656
39832,106,2738.3888888888887
39832,107,2732.923076923077
39834,106,2747.3333333333335
39834,107,2736.951048951049
39836,106,2763.6111111111113
39836,107,2733.426573426573
39838,106,2746.6111111111113
39838,107,2729.1188811188813
39840,106,2735.3888888888887
39840,107,2719.104895104895
39842,106,2748.6111111111113
39842,107,2728.7832167832166
39844,106,2736.277777777778
39844,107,2736.0
39846,106,2747.0555555555557
39846,107,2723.972027972028
39848,106,2742.1111111111113
39848,107,2737.958041958042
39850,106,2743.1666666666665
39850,107,2740.811188811189
39852,106,2746.6666666666665
39852,107,2724.867132867133
39854,106,2746.722222222222
39854,107,2735.1608391608393
39856,106,2746.1666666666665
39856,107,2744.335664335664
39858,106,2733.5
39858,107,2725.3706293706296
39860,106,2742.6111111111113
39860,107,2727.888111888112
39862,106,2741.1666666666665
39862,107,2731.86013986014
39864,106,2753.8888888888887
39864,107,2720.335664335664
39866,106,2736.0
39866,107,2718.6013986013986
39868,106,2731.6666666666665
39868,107,2719.7762237762236
39870,106,2717.6666666666665
39870,107,2718.097902097902
39872,106,2752.8333333333335
39872,107,2738.6853146853146
39874,106,2742.6111111111113
39874,107,2741.818181818182
39876,106,2739.777777777778
39876,107,2741.3146853146854
39878,106,2739.3333333333335
39878,107,2736.27972027972
39880,106,2743.0555555555557
39880,107,2731.020979020979
39882,106,2747.8333333333335
39882,107,2737.7342657342656
39884,106,2746.6666666666665
39884,107,2735.2167832167834
39886,106,2741.6666666666665
39886,107,2735.888111888112
39888,106,2738.8888888888887
39888,107,2720.3916083916083
39890,106,2740.722222222222
39890,107,2740.755244755245
39892,106,2744.3888888888887
39892,107,2727.048951048951
39894,106,2741.222222222222
39894,107,2724.5314685314684
39896,106,2745.722222222222
39896,107,2723.3006993006993
39898,106,2741.8333333333335
39898,107,2716.13986013986
39900,106,2739.5555555555557
39900,107,2723.5244755244757
39902,106,2732.277777777778
39902,107,2741.3146853146854
39904,106,2746.9444444444443
39904,107,2723.86013986014
39906,106,2745.0
39906,107,2723.5804195804194
39908,106,2731.3888888888887
39908,107,2716.5874125874125
39910,106,2742.222222222222
39910,107,2716.2517482517483
39912,106,2741.8888888888887
39912,107,2735.3846153846152
39914,106,2733.1111111111113
39914,107,2726.6573426573427
39916,106,2740.9444444444443
39916,107,2727.3846153846152
39918,106,2733.5
39918,107,2736.27972027972
39920,106,2740.3888888888887
39920,107,2731.076923076923
39922,106,2736.8333333333335
39922,107,2725.818181818182
39924,106,2724.8333333333335
39924,107,2737.7342657342656
39926,106,2739.3888888888887
39926,107,2724.083916083916
39928,106,2751.8888888888887
39928,107,2729.286713286713
39930,106,2739.4444444444443
39930,107,2729.062937062937
39932,106,2741.3888888888887
39932,107,2739.5244755244757
39934,106,2746.3888888888887
39934,107,2722.181818181818
39936,106,2725.8888888888887
39936,107,2717.7062937062938
39938,106,2730.0
39938,107,2725.4825174825173
39940,106,2734.8888888888887
39940,107,2722.013986013986
39942,106,2731.8333333333335
39942,107,2724.6433566433566
39944,106,2731.5555555555557
39944,107,2724.6993006993007
39946,106,2735.777777777778
39946,107,2729.7902097902097
39948,106,2729.9444444444443
39948,107,2733.6503496503497
39950,106,2740.9444444444443
39950,107,2723.020979020979
39952,106,2719.6689655172413
39952,107,2730.7972027972028
39954,106,2722.593103448276
39954,107,2733.9300699300697
39956,106,2746.222222222222
39956,107,2728.671328671329
39958,106,2745.5
39958,107,2731.4685314685316
39960,106,2754.4444444444443
39960,107,2726.769230769231
39962,106,2736.6666666666665
39962,107,2726.937062937063
39964,106,2757.2827586206895
39964,107,2717.2027972027972
39966,106,2745.277777777778
39966,107,2724.6433566433566
39968,106,2746.3888888888887
